7C:76:68         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:7B:1C         	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
7C:7D:21         	zte         	zte corporation
7C:7D:3D         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:82:74         	HikeenTechno	Shenzhen Hikeen Technology CO.,LTD
7C:83:34:30/28   	ChangkunTech	Beijing Changkun Technology Co., Ltd.
7C:83:34:60/28   	WojinxinBeij	Wojinxin Beijing Technology Co., LTD
7C:83:34:90/28   	SernetTechno	Sernet (Suzhou) Technologies Corporation
7C:83:34:A0/28   	EnginetechCo	Enginetech (Tianjin) Computer Co.,Ltd.
7C:83:34:B0/28   	AZWTechnolog	Shenzhen AZW Technology Co., Ltd.
7C:83:34:C0/28   	HunanDatangX	Hunan Datang Xianyi Technology Co.,Ltd
7C:84:37         	ChinaPostCom	China Post Communications Equipment Co., Ltd.
7C:89:31         	HuaweiDevice	Huawei Device Co., Ltd.
7C:8B:C1         	Infinixmobil	Infinix mobility limited
7C:8B:CA         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
7C:8D:91         	HongzhuoInfo	Shanghai Hongzhuo Information Technology co.,LTD
7C:8F:DE         	DWnetTechnol	DWnet Technologies(Suzhou) Corporation
7C:94:2A         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:94:9F         	iCommSemicon	Shenzhen iComm Semiconductor CO.,LTD
7C:97:E1         	HuaweiDevice	Huawei Device Co., Ltd.
7C:99:2E         	Notionlnform	Shanghai Notion lnformatio Technology Co.,Ltd.
7C:9F:07         	CigShanghai 	Cig Shanghai Co Ltd
7C:A1:77         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:A2:3E         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:A4:49         	XiaomiCommun	Xiaomi Communications Co Ltd
7C:A5:8F         	QikaiElectro	shenzhen Qikai Electronic Co., Ltd.
7C:A7:B0         	BilianElectr	Shenzhen Bilian Electronic Co.，Ltd
7C:B0:73         	RealmeChongq	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
7C:B1:5D         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:B3:0A         	zte         	zte corporation
7C:B5:9B         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
7C:B5:9F         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:B9:4C         	BouffaloLab 	Bouffalo Lab (Nanjing) Co., Ltd.
7C:B9:60         	XChengteleco	Shanghai X-Cheng telecom LTD
7C:BC:84:30/28   	YituTechnolo	Shanghai Yitu Technology Co. Ltd
7C:BC:84:80/28   	KuangchiSpac	Shenzhen Kuang-chi Space Technology Co., Ltd.
7C:BC:84:B0/28   	GuangzhouPup	Guangzhou Puppyrobot Technology Co.Ltd Beijing Branch
7C:BC:84:E0/28   	TopnewGroup 	Beijing Topnew Group Co., Ltd
7C:C2:94         	XiaomiMobile	Beijing Xiaomi Mobile Software Co., Ltd
7C:C2:C6         	TPLink      	TP-Link Systems Inc
7C:C3:85         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:C5:18         	vivoMobileCo	vivo Mobile Communication Co., Ltd.
7C:C7:09         	RfLinkTechno	Shenzhen Rf-Link Technology Co.,Ltd.
7C:C8:82         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:C8:D0         	TianjinYaanT	Tianjin Yaan Technology Co., Ltd.
7C:C9:26         	GreeNetInfor	Wuhan GreeNet Information Service Co.,Ltd.
7C:CB:E2:40/28   	Ningbobirdsa	Ningbo bird sales co.,LTD
7C:CB:E2:70/28   	KaicomCommun	Hangzhou Kaicom Communication Co.,Ltd
7C:CB:E2:90/28   	Haohaokaiche	Hangzhou Haohaokaiche Technology Co.,Ltd.
7C:CB:E2:A0/28   	InstituteApp	Shanghai Institute of Applied Physics, Chinese Academy of Sciences
7C:CC:1F         	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
7C:CD:3C         	GuangzhouJuz	Guangzhou Juzing Technology Co., Ltd
7C:D3:E5         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:D4:4D         	MoorewattEne	Shanghai Moorewatt Energy Technology Co.,Ltd
7C:D6:61         	XiaomiCommun	Xiaomi Communications Co Ltd
7C:D9:A0         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:DA:C3         	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
7C:DC:73         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:DC:CC         	StarblazeTec	Beijing Starblaze Technology Co.,Ltd
7C:DD:76         	SuzhouHanmin	Suzhou Hanming Technologies Co., Ltd.
7C:DD:90         	OgemrayTechn	Shenzhen Ogemray Technology Co., Ltd.
7C:E5:3F         	HuaweiTechno	Huawei Technologies Co.,Ltd
7C:E9:7C         	ItelMobile  	Itel Mobile Limited
7C:F0:E5         	OnePlusTechn	OnePlus Technology (Shenzhen) Co., Ltd
7C:F1:7E         	TPLink      	TP-Link Systems Inc
7C:F4:62         	HuawooTechno	Beijing Huawoo Technologies Co.Ltd
7C:FA:80         	JiangSuFulia	JiangSu Fulian Communication Technology Co., Ltd
7C:FA:D6         	RealmeChongq	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
7C:FD:6B         	XiaomiCommun	Xiaomi Communications Co Ltd
7C:FD:82         	GeniusTechno	Guangdong Genius Technology Co., Ltd.
7C:FE:4E         	SafevisionTe	Shenzhen Safe vision Technology Co.,LTD
7C:FE:62         	XinZhongXinT	ShenZhen XinZhongXin Technology Co.， Ltd
80:02:F4:10/28   	Sichuanlooko	Sichuan lookout environment protection technology co.,Ltd
80:02:F4:20/28   	Cybercore   	Beijing Cybercore
80:02:F4:30/28   	SuanziTechno	Shenzhen Suanzi Technology Co., Ltd
80:02:F4:50/28   	SichuanFanyi	Sichuan Fanyi Technology Co. Ltd.
80:02:F4:D0/28   	JiangsuVedka	Jiangsu Vedkang Medicl Sclence and Technology Co.,Ltd
80:05:18         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:06:D9         	zte         	zte corporation
80:0A:80:00/28   	GolanaTechno	Golana Technology (Shenzhen) Co., Ltd.
80:0A:80:30/28   	VControlTech	Beijing VControl Technology Co., Ltd.
80:0A:80:50/28   	ZidooTechnol	Shenzhen Zidoo Technology Co., Ltd.
80:0A:80:60/28   	GooagooTechn	Beijing Gooagoo Technical Service Co.,Ltd.
80:0B:51         	XGimiTechnol	Chengdu XGimi Technology Co.,Ltd
80:0E:A9         	TCLYuxinZhix	TCL Yuxin Zhixing Technology (Huizhou) Co.,Ltd
80:12:DF         	SuperElectro	Shenzhen SuperElectron Technology Co.,Ltd.
80:13:82         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:14:A8         	GuangzhouVSO	Guangzhou V-SOLUTION Electronic Technology Co., Ltd.
80:19:67         	ReallytekInf	Shanghai Reallytek Information Technology Co.,Ltd
80:22:75         	BenyWaveTech	Beijing Beny Wave Technology Co Ltd
80:22:78         	ChinaMobileI	China Mobile IOT Company Limited
80:22:FA         	ItelMobile  	Itel Mobile Limited
80:25:11         	ItelMobile  	Itel Mobile Limited
80:26:89         	DLinkInterna	D-Link International
80:2D:1A         	zte         	zte corporation
80:2E:C3         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:2E:DE         	HuaweiDevice	Huawei Device Co., Ltd.
80:35:C1         	XiaomiCommun	Xiaomi Communications Co Ltd
80:37:73         	Netgear     	Netgear
80:38:BC         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:3C:04         	TPLink      	TP-Link Systems Inc.
80:3C:20         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:3E:48         	GongjinElect	Shenzhen Gongjin Electronics Co.,Lt
80:40:05         	COROSSportsT	Guangdong COROS Sports Technology Co.,Ltd
80:41:26         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:44:FD         	ChinaMobileI	China Mobile (Hangzhou) Information Technology Co., Ltd.
80:48:9F         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
80:48:A5         	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
80:4C:5D         	NXPSemicondu	NXP Semiconductor (Tianjin) LTD.
80:50:F6         	ItelMobile  	Itel Mobile Limited
80:54:6A         	GongjinElect	Shenzhen Gongjin Electronics Co.,Lt
80:54:D9         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:58:F8         	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
80:60:36         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:61:5F         	SineadTechno	Beijing Sinead Technology Co., Ltd.
80:61:8F         	sangfeiconsu	Shenzhen sangfei consumer communications co.,ltd
80:69:33         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:6A:34         	BouffaloLab 	Bouffalo Lab (Nanjing) Co., Ltd.
80:6A:B0         	TINNOMobileT	Shenzhen TINNO Mobile Technology Corp.
80:6C:1B         	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
80:6F:1C         	HuaweiDevice	Huawei Device Co., Ltd.
80:71:7A         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:72:64         	HuaweiDevice	Huawei Device Co., Ltd.
80:74:84         	ALLWinner   	ALL Winner (Hong Kong) Limited
80:76:77         	puwellcloudt	hangzhou puwell cloud tech co., ltd.
80:77:A4         	TecnoMobile 	Tecno Mobile Limited
80:79:33         	AigentecTech	Aigentec Technology(Zhejiang) Co., Ltd.
80:79:5D         	Infinixmobil	Infinix mobility limited
80:79:AE         	ShanDongTecs	ShanDong Tecsunrise Co.,Ltd
80:7B:85:10/28   	SynwayInform	Hangzhou Synway Information Engineering Co., Ltd
80:7B:85:C0/28   	SCALADigital	SCALA Digital Technology(Ningbo) CO, LTD
80:7C:0A         	zte         	zte corporation
80:7C:62         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
80:7D:14         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:7D:E3         	ChongqingSic	Chongqing Sichuan Instrument Microcircuit Co.LTD.
80:7E:B4         	SuperElectro	Shenzhen SuperElectron Technology Co.,Ltd.
80:81:A5         	TONGQINGCOMM	TONGQING COMMUNICATION EQUIPMENT (SHENZHEN) Co.,Ltd
80:88:00         	zte         	zte corporation
80:89:17         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
80:8A:8B         	vivoMobileCo	vivo Mobile Communication Co., Ltd.
80:8B:5C         	RunhuichengT	Shenzhen Runhuicheng Technology Co., Ltd
80:8F:1D         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
80:92:A5         	ValeoInterio	Valeo Interior Controls (Shenzhen) Co.,Ltd
80:96:21         	Lenovo      	Lenovo
80:97:33         	ElebaoTechno	Shenzhen Elebao Technology Co., Ltd
80:9F:9B         	SichuanAILin	Sichuan AI-Link Technology Co., Ltd.
80:A0:36         	MXCHIPInform	Shanghai MXCHIP Information Technology Co., Ltd.
80:A1:D7         	DareGlobalTe	Shanghai DareGlobal Technologies Co.,Ltd
80:A5:79:10/28   	ZheJiangEVTe	Zhe Jiang EV-Tech Co.,Ltd
80:A5:79:20/28   	Jiangsuwonde	Jiangsu wonder-working electric co., LTD
80:A5:79:D0/28   	ProvinceIvsu	Guangdong Province Ivsuan technology co., ltd
80:AC:7C         	SichuanAILin	Sichuan AI-Link Technology Co., Ltd.
80:AD:16         	XiaomiCommun	Xiaomi Communications Co Ltd
80:AE:54         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
80:AF:CA         	CudyTechnolo	Shenzhen Cudy Technology Co., Ltd.
80:B0:7B         	zte         	zte corporation
80:B5:75         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:B6:86         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:BE:AF         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
80:C5:48         	ZoweeTechnol	Shenzhen Zowee Technology Co.,Ltd
80:CA:4B         	GongjinElect	Shenzhen Gongjin Electronics Co.,Ltd
80:CC:12         	HuaweiDevice	Huawei Device Co., Ltd.
80:CC:9C         	Netgear     	Netgear
80:CF:41         	LenovoMobile	Lenovo Mobile Communication Technology Ltd.
80:CF:A2         	HuaweiDevice	Huawei Device Co., Ltd.
80:D0:9B         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:D1:0A         	SichuanAILin	Sichuan AI-Link Technology Co., Ltd.
80:D1:8B         	IconvergeTec	Hangzhou I'converge Technology Co.,Ltd
80:D4:A5         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:D5:2C         	CheeringNetw	Beijing Cheering Networks Technology Co.,Ltd.
80:E1:BF         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:E4:DA:10/28   	GuangzhouPin	Guangzhou Pinzhong Electronic Technology CO., LTD
80:E4:DA:30/28   	Gaokezhongti	Beijing Gaokezhongtian Technology Co Ltd
80:E4:DA:40/28   	YuantelTechn	Beijing Yuantel Technolgy Co.,Ltd-Shenzhen Branch
80:E4:DA:B0/28   	NanjingLILOT	Nanjing LILO Technology Co. Ltd.
80:E4:DA:D0/28   	DalianRoilan	Dalian Roiland Technology Co.,Ltd
80:E7:69         	RealmeChongq	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
80:EA:07         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
80:EE:25         	SkyworthDigi	Shenzhen Skyworth Digital Technology CO., Ltd
80:F1:A4         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:F4:16         	ChipseaTechn	Chipsea Technologies (Shenzhen) Corp.
80:F5:AE         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
80:F6:2E         	H3CTechnolog	Hangzhou H3C Technologies Co., Limited
80:F7:A6         	CDataTechnol	Shenzhen C-Data Technology Co., Ltd.
80:FB:06         	HuaweiTechno	Huawei Technologies Co.,Ltd
80:FB:F1         	FreescaleSem	Freescale Semiconductor (China) Ltd.
84:0F:2A         	JiangxiRisou	Jiangxi Risound Electronics Co.,LTD
84:0F:45         	GMTDigitalTe	Shanghai GMT Digital Technologies Co., Ltd
84:10:0D         	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
84:11:C2:10/28   	DayuTechnolo	Beijing Dayu Technology Co., Ltd.
84:11:C2:B0/28   	Creator&Flya	Guangdong Creator&Flyaudio Electronic Technology Co.,LTD
84:13:9F         	zte         	zte corporation
84:15:D3         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:16:F9         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
84:1B:38         	ExcelsecuDat	Shenzhen Excelsecu Data Technology Co.,Ltd
84:1B:5E         	Netgear     	Netgear
84:1C:70         	zte         	zte corporation
84:20:96         	RfLinkTechno	Shenzhen Rf-Link Technology Co.,Ltd.
84:21:41         	GinwaveTechn	Shenzhen Ginwave Technologies Ltd.
84:21:F1         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:22:5E         	TechnewchipT	Shenzhen Technewchip Technology Co.,Ltd.
84:26:7A         	TaideZhilian	Guangdong Taide Zhilian Technology Co.,Ltd
84:26:90         	ThoughtScien	Beijing Thought Science Co.,Ltd.
84:27:B6         	ChinaMobileI	China Mobile IOT Company Limited
84:2C:80         	SichuanChang	Sichuan Changhong Electric Ltd.
84:30:CE         	JaguarMicros	Shenzhen Jaguar Microsystems Co., Ltd
84:32:6F         	GuangzhouAva	Guangzhou Ava Electronics Technology Co.,Ltd
84:32:EA         	AnhuiWanzten	Anhui Wanzten P&T Co., Ltd
84:33:F2         	StellamoreTe	Shenzhen Stellamore Technology Co.,Ltd
84:39:BE:10/28   	GuangzhouHey	Guangzhou Heygears Technology Ltd
84:39:BE:20/28   	ChengDuvirtu	Cheng Du virtual world Technology Limited.
84:39:BE:30/28   	FudeyuTechno	ShenZhen Fudeyu Technology co.,Ltd
84:39:BE:40/28   	RamosDigital	Shenzhen Ramos Digital Technology Co,.Ltd.
84:39:BE:90/28   	SunMengInfor	Guangdong SunMeng Information Technology Co. Ltd.
84:39:BE:B0/28   	HornAudio   	Shenzhen Horn Audio Co.,Ltd.
84:39:BE:D0/28   	LidaxunDigit	Shenzhen Lidaxun Digital Technology Co.,Ltd
84:3C:99         	zte         	zte corporation
84:3E:79         	BelonTechnol	Shenzhen Belon Technology CO.,LTD
84:3E:92         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:44:AF         	ZhejiangTmal	Zhejiang Tmall Technology Co., Ltd.
84:46:93         	XiaomiMobile	Beijing Xiaomi Mobile Software Co., Ltd
84:46:FE         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:47:65         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:4B:B7         	SankuaiOnlin	Beijing Sankuai Online Technology Co.,Ltd
84:50:75         	HuaweiDevice	Huawei Device Co., Ltd.
84:53:CD         	ChinaMobileG	China Mobile Group Device Co.,Ltd.
84:54:DF         	HuaweiDevice	Huawei Device Co., Ltd.
84:5B:12         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:5D:D7         	NetcomElectr	Shenzhen Netcom Electronics Co.,Ltd
84:62:23         	CoshipElectr	Shenzhen Coship Electronics Co., Ltd.
84:64:DD         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:6B:48         	EepuLink    	ShenZhen EepuLink Co., Ltd.
84:6F:CE         	OppoMobileTe	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
84:71:6A         	HuaweiDevice	Huawei Device Co., Ltd.
84:74:2A         	zte         	zte corporation
84:74:60         	zte         	zte corporation
84:76:37         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:79:73         	BaudDataComm	Shanghai Baud Data Communication Co.,Ltd.
84:7A:B6         	AltoBeam    	AltoBeam (China) Inc.
84:7A:DF         	FujianStarNe	Fujian Star-Net Communication Co.,Ltd
84:82:F4         	HuasunUnicre	Beijing Huasun Unicreate Technology Co., Ltd
84:83:19         	ZeroZeroTech	Hangzhou Zero Zero Technology Co., Ltd.
84:85:0A         	HellaSonnenu	Hella Sonnen- und Wetterschutztechnik GmbH
84:85:E6         	AsanoTechnol	Guangdong Asano Technology CO.,Ltd.
84:87:FF         	SkyworthDigi	Shenzhen Skyworth Digital Technology CO., Ltd
84:89:EC:90/28   	Xtooltech   	Shenzhen Xtooltech Co., Ltd
84:8B:CD:10/28   	LTIMEInVehic	Shenzhen LTIME In-Vehicle Entertainment System Company Limited
84:8B:CD:70/28   	SmartCodeTec	Smart Code (Shenzhen) Technology Co.,Ltd
84:92:E5         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:93:A0         	HuaweiDevice	Huawei Device Co., Ltd.
84:93:B2         	zte         	zte corporation
84:94:59         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
84:9A:40         	HikvisionDig	Hangzhou Hikvision Digital Technology Co.,Ltd.
84:9D:4B         	BoomtechIndu	Shenzhen Boomtech Industrial Corporation
84:9D:C2         	MXCHIPInform	Shanghai MXCHIP Information Technology Co., Ltd.
84:9F:B5         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:A1:B7         	HonorDevice 	Honor Device Co., Ltd.
84:A8:E4         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:A9:C4         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:AC:A4         	NovelSuperDi	Beijing Novel Super Digital TV Technology Co., Ltd
84:AD:58         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:B3:86:00/28   	NanJingWZXTe	Nan Jing WZX Technology Limited
84:B3:86:70/28   	FOTILEGROUPN	FOTILE GROUP NINGBO FOTILE KITCHENWARE Co.,Ltd
84:B3:86:E0/28   	NingboXinsua	Ningbo Xinsuan Technology Co.,Ltd
84:B4:D2         	iCommSemicon	Shenzhen iComm Semiconductor CO.,LTD
84:B6:30         	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
84:B8:66         	XiaoLutechno	Beijing XiaoLu technology co. LTD
84:B8:B8         	MotorolaMobi	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
84:BE:52         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:BE:8B         	GeekerTechno	Chengdu Geeker Technology Co., Ltd.
84:C2:E4         	JiangsuQinhe	Jiangsu Qinheng Co., Ltd.
84:C9:B2         	DLinkInterna	D-Link International
84:C9:C6         	GongjinElect	Shenzhen Gongjin Electronics Co.,Lt
84:CC:63         	HuaweiDevice	Huawei Device Co., Ltd.
84:CD:62         	IDWELLTechno	ShenZhen IDWELL Technology CO.,Ltd
84:D3:D5         	HuaweiDevice	Huawei Device Co., Ltd.
84:D7:DE         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:D8:1B         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
84:D9:31         	H3CTechnolog	Hangzhou H3C Technologies Co., Limited
84:DB:A4         	HuaweiDevice	Huawei Device Co., Ltd.
84:DB:AC         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:E0:F4:00/28   	PanrichTechn	ShenZhen Panrich Technology Limited
84:E0:F4:20/28   	UniUbi      	Hangzhou Uni-Ubi Co.,Ltd.
84:E0:F4:50/28   	Nationalchip	Hangzhou Nationalchip Science & Technology Co.,Ltd.
84:E0:F4:60/28   	LiaoningIKSO	Liaoning IK'SONYA Science and Technology Co., Ltd.
84:E0:F4:90/28   	HcnElectroni	Shenzhen Hcn.Electronics Co.,Ltd.
84:E4:D9         	NEEDtechnolo	Shenzhen NEED technology Ltd.
84:E5:D8         	UNIPOEIoTTec	Guangdong UNIPOE IoT Technology Co.,Ltd.
84:E9:86         	HuaweiDevice	Huawei Device Co., Ltd.
84:E9:C1         	RealmeChongq	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
84:EA:97         	iCommSemicon	Shenzhen iComm Semiconductor CO.,LTD
84:EE:7F         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:F1:F7         	NXPSemicondu	NXP Semiconductor (Tianjin) LTD.
84:F2:C1         	zte         	zte corporation
84:F5:EB         	zte         	zte corporation
84:FE:40         	HuaweiTechno	Huawei Technologies Co.,Ltd
84:FE:DC         	BorqsBeijing	Borqs Beijing Ltd.
88:01:0C         	SichuanTiany	Sichuan Tianyi Comheart Telecom Co.,LTD
88:03:E9         	OppoMobileTe	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
88:0E:85         	BoomtechIndu	Shenzhen Boomtech Industrial Corporation
88:10:36         	PanodicElect	Panodic(ShenZhen) Electronics Limted
88:10:8F         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:11:96         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:12:3D         	SuzhouAquila	Suzhou Aquila Solutions Inc.
88:12:7D         	MelonElectro	Shenzhen Melon Electronics Co.,Ltd
88:12:AC         	HunanFnLinkT	Hunan Fn-Link Technology Limited
88:15:66         	HuaweiDevice	Huawei Device Co., Ltd.
88:15:C5         	HuaweiDevice	Huawei Device Co., Ltd.
88:1B:99         	XinFeiJiaEle	Shenzhen Xin Fei Jia Electronic Co. Ltd.
88:1C:95         	ItelMobile  	Itel Mobile Limited
88:22:B2         	ChipseaTechn	Chipsea Technologies (Shenzhen) Corp.
88:25:93         	TpLinkTechno	Tp-Link Technologies Co.,Ltd.
88:26:3F         	ZhejiangUniv	Zhejiang Uniview Technologies Co.,Ltd.
88:28:7D         	AltoBeam    	AltoBeam (China) Inc.
88:28:B3         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:2D:53         	BaiduOnlineN	Baidu Online Network Technology (Beijing) Co., Ltd.
88:2F:92         	XiaomiCommun	Xiaomi Communications Co Ltd
88:34:FE         	BoschAutomot	Bosch Automotive Products (Suzhou) Co. Ltd
88:36:CF         	HuaweiDevice	Huawei Device Co., Ltd.
88:3C:C5:00/28   	DataSkyTechn	Chengdu Data Sky Technology Co., Ltd.
88:3C:C5:30/28   	FengJingShen	shenzhen Feng Jing Sheng Electronics Technology Co.,Ltd
88:3C:C5:50/28   	UcanAutomati	Shanghai Ucan Automation Equipment Co., Ltd.
88:3C:C5:90/28   	SernetTechno	Sernet (Suzhou) Technologies Corporation
88:3C:C5:B0/28   	shijiachuang	Shenzhen shijia chuangxin Technology Co., Ltd
88:3F:27         	HuaweiDevice	Huawei Device Co., Ltd.
88:3F:D3         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:40:33         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:40:3B         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:41:57         	AtsmartTechn	Shenzhen Atsmart Technology Co.,Ltd.
88:44:77         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:45:F0         	GeniusTechno	Guangdong Genius Technology Co., Ltd.
88:46:04         	XiaomiCommun	Xiaomi Communications Co Ltd
88:49:2D         	BilianElectr	Shenzhen Bilian Electronic Co.，Ltd
88:50:F6         	JingxunSoftw	Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd
88:52:EB         	XiaomiCommun	Xiaomi Communications Co Ltd
88:53:D4         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:54:8E         	vivoMobileCo	vivo Mobile Communication Co., Ltd.
88:5A:06         	OppoMobileTe	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
88:5D:90:10/28   	Yuyangshengt	ShenZhen Yuyangsheng technology company LTD
88:5D:90:40/28   	StrongElectr	Wuhan Strong Electronics Co., Ltd
88:5D:90:50/28   	JingHanDaEle	Shenzhen JingHanDa Electronics Co.Ltd
88:5D:90:A0/28   	SpeedrunTech	Shenzhen Speedrun Technologies Co.,Ltd.
88:5D:FB         	zte         	zte corporation
88:5F:E8:40/28   	laiweiTechno	Beijing laiwei Technology Co.,Ltd
88:5F:E8:60/28   	XinKingbrand	Shenzhen Xin Kingbrand Enterprises Co.,Ltd
88:5F:E8:80/28   	ChangshaXian	Changsha Xiangji-Haidun Technology Co., Ltd
88:5F:E8:B0/28   	ORVIBOTechno	Shenzhen ORVIBO Technology Co., Ltd
88:5F:E8:D0/28   	zhejiangyuan	zhejiang yuanwang communication technolgy co.,ltd
88:63:C5         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:66:39         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:67:DC         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:68:4B         	OppoMobileTe	Guangdong Oppo Mobile Telecommunications Corp.,Ltd
88:68:5C         	ChuangDaoPer	Shenzhen ChuangDao & Perpetual Eternal Technology Co.,Ltd
88:69:3D         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:6A:B1         	vivoMobileCo	vivo Mobile Communication Co., Ltd.
88:6B:76         	ChinaHopeful	China Hopeful Group Hopeful Electric Co.,Ltd
88:6C:60         	XiaomiCommun	Xiaomi Communications Co Ltd
88:6D:2D         	HuaweiDevice	Huawei Device Co., Ltd.
88:6E:DD         	Micronetunio	Micronet union Technology(Chengdu)Co., Ltd.
88:6E:EB         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:70:33         	SilanMicroel	Hangzhou Silan Microelectronic Inc
88:70:8C         	LenovoMobile	Lenovo Mobile Communication Technology Ltd.
88:74:77         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:76:B9         	DLink       	D-Link Corporation
88:79:5B         	KonkaGroup  	Konka Group Co., Ltd.
88:79:7E         	MotorolaMobi	Motorola Mobility LLC, a Lenovo Company
88:7B:2C         	zte         	zte corporation
88:7F:D5         	zte         	zte corporation
88:81:B9         	HuaweiDevice	Huawei Device Co., Ltd.
88:86:03         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:89:2F         	HuaweiTechno	Huawei Technologies Co.,Ltd
88:8E:68         	HuaweiDevice	Huawei Device Co., Ltd.
88:8F:10         	MaxInfiniteT	Shenzhen Max Infinite Technology Co.,Ltd.
88:8F:A4         	HuaweiDevice	Huawei Device Co., Ltd.
88:94:8F         	XianZhisenso	Xi'an Zhisensor Technologies Co.,Ltd
